Los Alamos National Laboratory Poisson Superfish
Program SF7 written by James H. Billen and Lloyd M. Young

The original Poisson Superfish codes were developed
by Ron F. Holsinger in collaboration with Klaus Halbach.
These programs are provided as a service to the accelerator
community by the Los Alamos Accelerator Code Group (LAACG).

(c) Copyright 1985-2005, by the Regents of the University of California.        
This software was produced under U. S. Government contract W-7405-ENG-36        
by Los Alamos National Laboratory, which is operated by the University          
of California for the U. S. Department of Energy.  Neither the Government       
nor the University makes any warranty, express or implied, or assumes           
any liability or responsibility for its use, or represents that use of          
this software would not infringe privately owned rights.                        
Unpublished - rights reserved under Copyright Laws of the United States.        


Program SF7  7.17  released 1-13-2006 

Program file: Z:\POISSONSUPERFISH\SF7.EXE
SF.INI file: Z:\tmp\psf\e9be9084-f82c-4f01-8db9-825e5981f989\SF.INI 11-05-2020   2:53:34
Solution file Z:\TMP\PSF\E9BE9084-F82C-4F01-8DB9-825E5981F989\SWIFEL_7.000_9.170_36.000_5.531_9.819_30.000_2.000_5469.T35.
Memory used for SWIFEL_7.000_9.170_36.000_5.531_9.819_30.000_2.000_5469.T35 arrays:       8.857 M
Reading keyword commands and data from file:
SWIFEL_7.000_9.170_36.000_5.531_9.819_30.000_2.000_5469.IN7

Electromagnetic fields for a rectangular area with corners at:
(Zmin,Rmin) = (50,0.0)
(Zmax,Rmax) = (70,3)
Z and R increments:    99    19
EZERO computed by SFO =    0.79521E+07 MV/m
Interpolated fields normalized to E0 =    0.79521E+07 MV/m

      Z             R              Ez            Er            |E|           H 
    (cm)          (cm)           (MV/m)        (MV/m)        (MV/m)        (A/m) 
   55.2525       1.26316      2.169775E+01  1.627017E+00  2.175866E+01  1.321372E+03
   55.4545       1.26316      2.123113E+01  1.834411E+00  2.131024E+01  1.287422E+03
   55.6566       1.26316      2.070441E+01  2.101521E+00  2.081079E+01  1.248881E+03
   55.8586       1.26316      2.009138E+01  2.440959E+00  2.023912E+01  1.204352E+03
   56.0606       1.26316      1.936119E+01  2.860225E+00  1.957132E+01  1.152370E+03
   56.2626       1.26316      1.847111E+01  3.365028E+00  1.877513E+01  1.091264E+03
   56.4646       1.26316      1.736032E+01  3.939846E+00  1.780177E+01  1.019435E+03
   56.6667       1.26316      1.596447E+01  4.539245E+00  1.659726E+01  9.355737E+02
   56.8687       1.26316      1.423671E+01  5.015567E+00  1.509436E+01  8.398570E+02
   57.0707       1.26316      1.222628E+01  5.165321E+00  1.327262E+01  7.376474E+02
   57.2727       1.26316      1.014778E+01  5.062896E+00  1.134065E+01  6.339806E+02
   57.4747       1.26316      8.195736E+00  4.764961E+00  9.480240E+00  5.358845E+02
   57.6768       1.26316      6.420222E+00  4.364722E+00  7.763379E+00  4.436045E+02
   57.8788       1.26316      4.929283E+00  3.871708E+00  6.268011E+00  3.616856E+02
   58.0808       1.26316      3.709296E+00  3.324200E+00  4.980881E+00  2.900501E+02
   58.2828       1.26316      2.761504E+00  2.776514E+00  3.915984E+00  2.303126E+02
   58.4848       1.26316      2.061115E+00  2.274550E+00  3.069491E+00  1.809780E+02
   58.6869       1.26316      1.555713E+00  1.826688E+00  2.399382E+00  1.418877E+02
   58.8889       1.26316      1.185860E+00  1.453469E+00  1.875857E+00  1.102155E+02
   59.0909       1.26316      9.163706E-01  1.145031E+00  1.466571E+00  8.576601E+01
   59.2929       1.26316      7.148070E-01  9.015782E-01  1.150562E+00  6.615726E+01
   59.4949       1.26316      5.600055E-01  7.032968E-01  8.990176E-01  5.117818E+01
   59.6970       1.26316      4.343541E-01  5.487399E-01  6.998421E-01  3.915459E+01
   59.8990       1.26316      3.419242E-01  4.257447E-01  5.460501E-01  3.009109E+01
   60.1010       1.26316      2.689823E-01  3.301165E-01  4.258267E-01  2.288860E+01
   60.3030       1.26316      2.107952E-01  2.539603E-01  3.300461E-01  1.747999E+01
   60.5051       1.26316      1.626281E-01  1.949498E-01  2.538766E-01  1.318659E+01
   60.7071       1.26316      1.270110E-01  1.490190E-01  1.958021E-01  1.001652E+01
   60.9091       1.26316      9.898438E-02  1.136372E-01  1.507028E-01  7.526207E+00
   61.1111       1.26316      7.654716E-02  8.613971E-02  1.152368E-01  5.695404E+00
   61.3131       1.26316      5.817467E-02  6.505164E-02  8.726975E-02  4.257994E+00
   61.5152       1.26316      4.474793E-02  4.908248E-02  6.641888E-02  3.216822E+00
   61.7172       1.26316      3.439243E-02  3.693957E-02  5.047149E-02  2.404829E+00
   61.9192       1.26316      2.617849E-02  2.774448E-02  3.814538E-02  1.817730E+00
   62.1212       1.26316      1.958952E-02  2.075202E-02  2.853761E-02  1.359128E+00
   62.3232       1.26316      1.486192E-02  1.558342E-02  2.153415E-02  1.029926E+00
   62.5253       1.26316      1.129555E-02  1.168014E-02  1.624855E-02  7.730614E-01
   62.7273       1.26316      8.503392E-03  8.781101E-03  1.222356E-02  5.881430E-01
   62.9293       1.26316      6.306299E-03  6.574679E-03  9.110204E-03  4.432477E-01
   63.1313       1.26316      4.753239E-03  4.965751E-03  6.874006E-03  3.386992E-01
   63.3333       1.26316      3.600466E-03  3.744162E-03  5.194430E-03  2.565214E-01
   63.5354       1.26316      2.705620E-03  2.842847E-03  3.924559E-03  1.968181E-01
   63.7374       1.26316      2.037006E-03  2.147598E-03  2.959996E-03  1.511360E-01
   63.9394       1.26316      1.519063E-03  1.641052E-03  2.236203E-03  1.151136E-01
   64.1414       1.26316      1.151163E-03  1.247446E-03  1.697439E-03  8.857159E-02
   64.3434       1.26316      8.756615E-04  9.592357E-04  1.298813E-03  6.759923E-02
   64.5455       1.26316      6.650898E-04  7.320932E-04  9.890929E-04  5.204594E-02
   64.7475       1.26316      5.006241E-04  5.630513E-04  7.534264E-04  3.970060E-02
   64.9495       1.26316      3.831023E-04  4.310389E-04  5.766817E-04  3.053588E-02
   65.1515       1.26316      2.940386E-04  3.323301E-04  4.437364E-04  2.327589E-02
   65.3535       1.26316      2.253164E-04  2.543503E-04  3.397963E-04  1.787125E-02
   65.5556       1.26316      1.707813E-04  1.954679E-04  2.595649E-04  1.358026E-02
   65.7576       1.26316      1.314804E-04  1.495371E-04  1.991191E-04  1.040165E-02
   65.9596       1.26316      1.013438E-04  1.148412E-04  1.531636E-04  7.890425E-03
   66.1616       1.26316      7.785668E-05  8.758311E-05  1.171856E-04  6.029851E-03
   66.3636       1.26316      5.902568E-05  6.691356E-05  8.922699E-05  4.558147E-03
   66.5657       1.26316      4.540862E-05  5.093740E-05  6.823900E-05  3.476426E-03
   66.7677       1.26316      3.494587E-05  3.886523E-05  5.226585E-05  2.625307E-03
   66.9697       1.26316      2.675327E-05  2.948608E-05  3.981415E-05  1.999848E-03
   67.1717       1.26316      2.018700E-05  2.238439E-05  3.014259E-05  1.506988E-03
   67.3737       1.26316      1.545450E-05  1.696327E-05  2.294764E-05  1.147403E-03
   67.5758       1.26316      1.184235E-05  1.287969E-05  1.749650E-05  8.650984E-04
   67.7778       1.26316      9.016143E-06  9.743049E-06  1.327471E-05  6.589185E-04
   67.9798       1.26316      6.766287E-06  7.371609E-06  1.000616E-05  4.966569E-04
   68.1818       1.26316      5.155081E-06  5.579770E-06  7.596624E-06  3.786285E-04
   68.3838       1.26316      3.936540E-06  4.231819E-06  5.779675E-06  2.858888E-04
   68.5859       1.26316      2.985823E-06  3.203853E-06  4.379477E-06  2.182473E-04
   68.7879       1.26316      2.234325E-06  2.425524E-06  3.297784E-06  1.649268E-04
   68.9899       1.26316      1.698878E-06  1.840029E-06  2.504375E-06  1.260697E-04
   69.1919       1.26316      1.296586E-06  1.398599E-06  1.907148E-06  9.545015E-05
   69.3939       1.26316      9.831543E-07  1.062250E-06  1.447400E-06  7.305616E-05
   69.5960       1.26316      7.361893E-07  8.065924E-07  1.092047E-06  5.535041E-05
   69.7980       1.26316      5.604946E-07  6.138899E-07  8.312731E-07  4.239669E-05
   70.0000       1.26316      4.287086E-07  4.680588E-07  6.347205E-07  3.216122E-05
   50.0000       1.42105      3.176916E+01  7.722971E-01  3.177855E+01  2.157238E+03
   50.2020       1.42105      3.128852E+01  9.691816E-01  3.130353E+01  2.139947E+03
   50.4040       1.42105      3.083637E+01  1.116083E+00  3.085656E+01  2.119286E+03
   50.6061       1.42105      3.039638E+01  1.221051E+00  3.042089E+01  2.096148E+03
   50.8081       1.42105      2.996249E+01  1.292677E+00  2.999036E+01  2.071279E+03
   51.0101       1.42105      2.953321E+01  1.338473E+00  2.956353E+01  2.045261E+03
   51.2121       1.42105      2.910866E+01  1.364629E+00  2.914063E+01  2.018542E+03
   51.4141       1.42105      2.868958E+01  1.375948E+00  2.872256E+01  1.991459E+03
   51.6162       1.42105      2.827686E+01  1.376154E+00  2.831033E+01  1.964269E+03
   51.8182       1.42105      2.787134E+01  1.368169E+00  2.790490E+01  1.937159E+03
   52.0202       1.42105      2.747364E+01  1.354196E+00  2.750700E+01  1.910269E+03
   52.2222       1.42105      2.708439E+01  1.336516E+00  2.711734E+01  1.883694E+03
   52.4242       1.42105      2.670366E+01  1.316499E+00  2.673609E+01  1.857494E+03
   52.6263       1.42105      2.633161E+01  1.295627E+00  2.636347E+01  1.831701E+03
   52.8283       1.42105      2.596815E+01  1.275253E+00  2.599945E+01  1.806319E+03
   53.0303       1.42105      2.561265E+01  1.255512E+00  2.564340E+01  1.781326E+03
   53.2323       1.42105      2.526539E+01  1.241262E+00  2.529586E+01  1.756697E+03
   53.4343       1.42105      2.492428E+01  1.230918E+00  2.495466E+01  1.732302E+03
   53.6364       1.42105      2.458905E+01  1.226327E+00  2.461961E+01  1.708068E+03
   53.8384       1.42105      2.425837E+01  1.229778E+00  2.428952E+01  1.683860E+03
   54.0404       1.42105      2.392991E+01  1.243607E+00  2.396220E+01  1.659483E+03
   54.2424       1.42105      2.360187E+01  1.270356E+00  2.363603E+01  1.634732E+03
   54.4444       1.42105      2.327187E+01  1.313900E+00  2.330894E+01  1.609293E+03
   54.6465       1.42105      2.293534E+01  1.378267E+00  2.297671E+01  1.582803E+03
   54.8485       1.42105      2.258850E+01  1.468668E+00  2.263619E+01  1.554836E+03
   55.0505       1.42105      2.222624E+01  1.592930E+00  2.228325E+01  1.524765E+03
   55.2525       1.42105      2.183852E+01  1.759300E+00  2.190927E+01  1.491854E+03
   55.4545       1.42105      2.141575E+01  1.978782E+00  2.150698E+01  1.455195E+03
   55.6566       1.42105      2.094430E+01  2.265689E+00  2.106649E+01  1.413656E+03
   55.8586       1.42105      2.039714E+01  2.636836E+00  2.056687E+01  1.365627E+03
   56.0606       1.42105      1.974298E+01  3.108567E+00  1.998621E+01  1.309357E+03
   56.2626       1.42105      1.893331E+01  3.696720E+00  1.929083E+01  1.242750E+03
   56.4646       1.42105      1.789194E+01  4.400771E+00  1.842521E+01  1.163264E+03
   56.6667       1.42105      1.652925E+01  5.183387E+00  1.732292E+01  1.068730E+03
   56.8687       1.42105      1.475195E+01  5.876696E+00  1.587941E+01  9.582326E+02
   57.0707       1.42105      1.250173E+01  6.194280E+00  1.395214E+01  8.367021E+02
   57.2727       1.42105      1.007209E+01  6.112995E+00  1.178201E+01  7.104603E+02
   57.4747       1.42105      7.812714E+00  5.704157E+00  9.673464E+00  5.922687E+02
   57.6768       1.42105      5.837091E+00  5.138201E+00  7.776422E+00  4.824003E+02
   57.8788       1.42105      4.219242E+00  4.462765E+00  6.141521E+00  3.864333E+02
   58.0808       1.42105      3.068725E+00  3.728744E+00  4.829141E+00  3.060218E+02
   58.2828       1.42105      2.205375E+00  3.032773E+00  3.749852E+00  2.404551E+02
   58.4848       1.42105      1.621919E+00  2.430832E+00  2.922254E+00  1.874590E+02
   58.6869       1.42105      1.224867E+00  1.917843E+00  2.275615E+00  1.465177E+02
   58.8889       1.42105      9.314307E-01  1.508987E+00  1.773303E+00  1.135709E+02
   59.0909       1.42105      7.254422E-01  1.181086E+00  1.386085E+00  8.845247E+01
   59.2929       1.42105      5.682757E-01  9.259711E-01  1.086444E+00  6.832360E+01
   59.4949       1.42105      4.460728E-01  7.218434E-01  8.485510E-01  5.298455E+01
   59.6970       1.42105      3.444534E-01  5.630540E-01  6.600590E-01  4.065384E+01
   59.8990       1.42105      2.716705E-01  4.377711E-01  5.152168E-01  3.135536E+01
   60.1010       1.42105      2.140406E-01  3.399228E-01  4.016975E-01  2.394726E+01
   60.3030       1.42105      1.680280E-01  2.625273E-01  3.116953E-01  1.836537E+01
   60.5051       1.42105      1.292895E-01  2.022052E-01  2.400057E-01  1.391743E+01
   60.7071       1.42105      1.013222E-01  1.553649E-01  1.854843E-01  1.061759E+01
   60.9091       1.42105      7.923073E-02  1.189322E-01  1.429069E-01  8.015385E+00
   61.1111       1.42105      6.148828E-02  9.067117E-02  1.095540E-01  6.089446E+00
   61.3131       1.42105      4.666615E-02  6.880879E-02  8.314072E-02  4.570275E+00
   61.5152       1.42105      3.606110E-02  5.222133E-02  6.346235E-02  3.463225E+00
   61.7172       1.42105      2.783600E-02  3.945854E-02  4.828891E-02  2.597194E+00
   61.9192       1.42105      2.127217E-02  2.978489E-02  3.660116E-02  1.966499E+00
   62.1212       1.42105      1.589007E-02  2.236519E-02  2.743531E-02  1.472078E+00
   62.3232       1.42105      1.210729E-02  1.686172E-02  2.075823E-02  1.115791E+00
   62.5253       1.42105      9.239777E-03  1.266036E-02  1.567349E-02  8.376388E-01
   62.7273       1.42105      6.976214E-03  9.536613E-03  1.181586E-02  6.365018E-01
   62.9293       1.42105      5.156041E-03  7.145352E-03  8.811403E-03  4.787449E-01
   63.1313       1.42105      3.897038E-03  5.398853E-03  6.658417E-03  3.650219E-01
   63.3333       1.42105      2.960618E-03  4.063436E-03  5.027601E-03  2.758520E-01
   63.5354       1.42105      2.226738E-03  3.080124E-03  3.800728E-03  2.110729E-01
   63.7374       1.42105      1.679444E-03  2.321184E-03  2.865035E-03  1.616464E-01
   63.9394       1.42105      1.244130E-03  1.768967E-03  2.162661E-03  1.227429E-01
   64.1414       1.42105      9.443298E-04  1.340677E-03  1.639870E-03  9.423190E-02
   64.3434       1.42105      7.175736E-04  1.026686E-03  1.252596E-03  7.177616E-02
   64.5455       1.42105      5.450459E-04  7.810965E-04  9.524636E-04  5.517540E-02
   64.7475       1.42105      4.072751E-04  5.990564E-04  7.243905E-04  4.202170E-02
   64.9495       1.42105      3.118888E-04  4.575622E-04  5.537488E-04  3.230251E-02
   65.1515       1.42105      2.391645E-04  3.517796E-04  4.253805E-04  2.461763E-02
   65.3535       1.42105      1.832702E-04  2.688852E-04  3.254032E-04  1.890545E-02
   65.5556       1.42105      1.380451E-04  2.064331E-04  2.483366E-04  1.437077E-02
   65.7576       1.42105      1.064224E-04  1.579336E-04  1.904435E-04  1.101756E-02
   65.9596       1.42105      8.205842E-05  1.212013E-04  1.463671E-04  8.368520E-03
   66.1616       1.42105      6.311040E-05  9.252704E-05  1.120008E-04  6.403539E-03
   66.3636       1.42105      4.762384E-05  7.074943E-05  8.528489E-05  4.847078E-03
   66.5657       1.42105      3.672702E-05  5.396262E-05  6.527510E-05  3.702217E-03
   66.7677       1.42105      2.831145E-05  4.119712E-05  4.998741E-05  2.800629E-03
   66.9697       1.42105      2.171832E-05  3.132647E-05  3.811868E-05  2.136117E-03
   67.1717       1.42105      1.632739E-05  2.381701E-05  2.887618E-05  1.611501E-03
   67.3737       1.42105      1.253726E-05  1.809505E-05  2.201394E-05  1.228158E-03
   67.5758       1.42105      9.629619E-06  1.374599E-05  1.678338E-05  9.270067E-04
   67.7778       1.42105      7.347487E-06  1.042136E-05  1.275109E-05  7.063757E-04
   67.9798       1.42105      5.493943E-06  7.891292E-06  9.615399E-06  5.325121E-04
   68.1818       1.42105      4.197392E-06  5.985063E-06  7.310204E-06  4.059546E-04
   68.3838       1.42105      3.213051E-06  4.536148E-06  5.558807E-06  3.065424E-04
   68.5859       1.42105      2.440982E-06  3.438878E-06  4.217141E-06  2.338934E-04
   68.7879       1.42105      1.819015E-06  2.601771E-06  3.174591E-06  1.766121E-04
   68.9899       1.42105      1.385953E-06  1.975835E-06  2.413460E-06  1.349017E-04
   69.1919       1.42105      1.060117E-06  1.498513E-06  1.835590E-06  1.020720E-04
   69.3939       1.42105      8.044170E-07  1.138882E-06  1.394324E-06  7.805132E-05
   69.5960       1.42105      5.995382E-07  8.630307E-07  1.050842E-06  5.907261E-05
   69.7980       1.42105      4.570351E-07  6.573140E-07  8.005891E-07  4.521114E-05
   70.0000       1.42105      3.503504E-07  4.995136E-07  6.101305E-07  3.427283E-05
   50.0000       1.57895      3.189891E+01  1.071539E+00  3.191691E+01  2.408403E+03
   50.2020       1.57895      3.140106E+01  1.229016E+00  3.142510E+01  2.385631E+03
   50.4040       1.57895      3.091921E+01  1.346798E+00  3.094853E+01  2.360173E+03
   50.6061       1.57895      3.045309E+01  1.433104E+00  3.048680E+01  2.332692E+03
   50.8081       1.57895      2.999811E+01  1.491737E+00  3.003518E+01  2.303782E+03
   51.0101       1.57895      2.955240E+01  1.527812E+00  2.959187E+01  2.273945E+03
   51.2121       1.57895      2.911524E+01  1.546160E+00  2.915627E+01  2.243575E+03
   51.4141       1.57895      2.868659E+01  1.550805E+00  2.872848E+01  2.212983E+03
   51.6162       1.57895      2.826672E+01  1.545022E+00  2.830892E+01  2.182405E+03
   51.8182       1.57895      2.785599E+01  1.531477E+00  2.789806E+01  2.152020E+03
   52.0202       1.57895      2.745482E+01  1.512241E+00  2.749644E+01  2.121961E+03
   52.2222       1.57895      2.706323E+01  1.489464E+00  2.710419E+01  2.092317E+03
   52.4242       1.57895      2.668141E+01  1.464535E+00  2.672157E+01  2.063146E+03
   52.6263       1.57895      2.630934E+01  1.438897E+00  2.634865E+01  2.034477E+03
   52.8283       1.57895      2.594681E+01  1.413879E+00  2.598530E+01  2.006309E+03
   53.0303       1.57895      2.559361E+01  1.390143E+00  2.563133E+01  1.978625E+03
   53.2323       1.57895      2.524903E+01  1.371225E+00  2.528624E+01  1.951371E+03
   53.4343       1.57895      2.491243E+01  1.356717E+00  2.494935E+01  1.924451E+03
   53.6364       1.57895      2.458270E+01  1.348192E+00  2.461964E+01  1.897771E+03
   53.8384       1.57895      2.425920E+01  1.347846E+00  2.429661E+01  1.871173E+03
   54.0404       1.57895      2.394006E+01  1.358562E+00  2.397858E+01  1.844493E+03
   54.2424       1.57895      2.362335E+01  1.382192E+00  2.366375E+01  1.817489E+03
   54.4444       1.57895      2.330792E+01  1.422545E+00  2.335129E+01  1.789841E+03
   54.6465       1.57895      2.299012E+01  1.485234E+00  2.303805E+01  1.761218E+03
   54.8485       1.57895      2.266608E+01  1.573978E+00  2.272067E+01  1.731130E+03
   55.0505       1.57895      2.233358E+01  1.696770E+00  2.239794E+01  1.698929E+03
   55.2525       1.57895      2.198419E+01  1.865503E+00  2.206320E+01  1.663936E+03
   55.4545       1.57895      2.160867E+01  2.088678E+00  2.170938E+01  1.625138E+03
   55.6566       1.57895      2.120008E+01  2.384412E+00  2.133375E+01  1.581171E+03
   55.8586       1.57895      2.073179E+01  2.778775E+00  2.091718E+01  1.530572E+03
   56.0606       1.57895      2.017243E+01  3.290212E+00  2.043899E+01  1.471153E+03
   56.2626       1.57895      1.948373E+01  3.954887E+00  1.988107E+01  1.400016E+03
   56.4646       1.57895      1.855230E+01  4.803389E+00  1.916404E+01  1.314193E+03
   56.6667       1.57895      1.726391E+01  5.810611E+00  1.821553E+01  1.209753E+03
   56.8687       1.57895      1.541987E+01  6.825575E+00  1.686300E+01  1.084448E+03
   57.0707       1.57895      1.283236E+01  7.463301E+00  1.484487E+01  9.402736E+02
   57.2727       1.57895      9.889753E+00  7.413241E+00  1.235975E+01  7.831450E+02
   57.4747       1.57895      7.263204E+00  6.862003E+00  9.992057E+00  6.416739E+02
   57.6768       1.57895      5.070310E+00  6.009775E+00  7.862916E+00  5.108847E+02
   57.8788       1.57895      3.359160E+00  5.028155E+00  6.047008E+00  4.013386E+02
   58.0808       1.57895      2.286629E+00  4.093216E+00  4.688613E+00  3.120470E+02
   58.2828       1.57895      1.614185E+00  3.187661E+00  3.573062E+00  2.426274E+02
   58.4848       1.57895      1.170555E+00  2.501808E+00  2.762109E+00  1.893122E+02
   58.6869       1.57895      8.866351E-01  1.946587E+00  2.139000E+00  1.478106E+02
   58.8889       1.57895      6.912114E-01  1.530202E+00  1.679075E+00  1.149002E+02
   59.0909       1.57895      5.301785E-01  1.186994E+00  1.300017E+00  8.864771E+01
   59.2929       1.57895      4.114120E-01  9.304877E-01  1.017383E+00  6.899375E+01
   59.4949       1.57895      3.229463E-01  7.243689E-01  7.930982E-01  5.357962E+01
   59.6970       1.57895      2.559519E-01  5.680339E-01  6.230360E-01  4.137030E+01
   59.8990       1.57895      1.983059E-01  4.385715E-01  4.813213E-01  3.162650E+01
   60.1010       1.57895      1.545538E-01  3.421618E-01  3.754485E-01  2.438662E+01
   60.3030       1.57895      1.214621E-01  2.645311E-01  2.910837E-01  1.875285E+01
   60.5051       1.57895      9.623764E-02  2.055701E-01  2.269818E-01  1.432606E+01
   60.7071       1.57895      7.486461E-02  1.571328E-01  1.740558E-01  1.095922E+01
   60.9091       1.57895      5.742397E-02  1.209715E-01  1.339090E-01  8.263631E+00
   61.1111       1.57895      4.466021E-02  9.243269E-02  1.026564E-01  6.294995E+00
   61.3131       1.57895      3.504739E-02  7.097484E-02  7.915647E-02  4.762845E+00
   61.5152       1.57895      2.686012E-02  5.360527E-02  5.995824E-02  3.616267E+00
   61.7172       1.57895      2.035408E-02  4.070232E-02  4.550788E-02  2.706098E+00
   61.9192       1.57895      1.558351E-02  3.077820E-02  3.449846E-02  2.051624E+00
   62.1212       1.57895      1.207693E-02  2.341210E-02  2.634347E-02  1.545370E+00
   62.3232       1.57895      9.106923E-03  1.754637E-02  1.976895E-02  1.171537E+00
   62.5253       1.57895      6.819559E-03  1.320351E-02  1.486065E-02  8.760492E-01
   62.7273       1.57895      5.151052E-03  9.943546E-03  1.119855E-02  6.651989E-01
   62.9293       1.57895      3.956688E-03  7.541894E-03  8.516780E-03  5.021082E-01
   63.1313       1.57895      2.952391E-03  5.652321E-03  6.376939E-03  3.822545E-01
   63.3333       1.57895      2.197051E-03  4.248728E-03  4.783171E-03  2.873393E-01
   63.5354       1.57895      1.649764E-03  3.211942E-03  3.610857E-03  2.194185E-01
   63.7374       1.57895      1.266272E-03  2.446087E-03  2.754412E-03  1.666059E-01
   63.9394       1.57895      9.439984E-04  1.845696E-03  2.073096E-03  1.276095E-01
   64.1414       1.57895      7.039062E-04  1.394547E-03  1.562128E-03  9.653458E-02
   64.3434       1.57895      5.302917E-04  1.063036E-03  1.187963E-03  7.408694E-02
   64.5455       1.57895      4.026114E-04  8.057748E-04  9.007602E-04  5.686072E-02
   64.7475       1.57895      3.079249E-04  6.200952E-04  6.923408E-04  4.343963E-02
   64.9495       1.57895      2.314135E-04  4.710660E-04  5.248385E-04  3.295337E-02
   65.1515       1.57895      1.757275E-04  3.614753E-04  4.019260E-04  2.531958E-02
   65.3535       1.57895      1.345989E-04  2.755562E-04  3.066726E-04  1.943805E-02
   65.5556       1.57895      1.039381E-04  2.125935E-04  2.366414E-04  1.484415E-02
   65.7576       1.57895      7.866062E-05  1.616054E-04  1.797326E-04  1.124238E-02
   65.9596       1.57895      6.004596E-05  1.242054E-04  1.379584E-04  8.617815E-03
   66.1616       1.57895      4.619871E-05  9.470996E-05  1.053769E-04  6.598092E-03
   66.3636       1.57895      3.583727E-05  7.292459E-05  8.125457E-05  5.022850E-03
   66.5657       1.57895      2.716281E-05  5.519405E-05  6.151586E-05  3.789811E-03
   66.7677       1.57895      2.071590E-05  4.232531E-05  4.712303E-05  2.895346E-03
   66.9697       1.57895      1.590701E-05  3.217567E-05  3.589299E-05  2.209901E-03
   67.1717       1.57895      1.232845E-05  2.467419E-05  2.758272E-05  1.676825E-03
   67.3737       1.57895      9.375245E-06  1.861922E-05  2.084636E-05  1.278334E-03
   67.5758       1.57895      7.066447E-06  1.418988E-05  1.585205E-05  9.616882E-04
   67.7778       1.57895      5.396101E-06  1.075485E-05  1.203265E-05  7.329366E-04
   67.9798       1.57895      4.169485E-06  8.220538E-06  9.217475E-06  5.553395E-04
   68.1818       1.57895      3.151633E-06  6.190368E-06  6.946470E-06  4.232310E-04
   68.3838       1.57895      2.365557E-06  4.699230E-06  5.261048E-06  3.183269E-04
   68.5859       1.57895      1.797181E-06  3.559405E-06  3.987383E-06  2.427649E-04
   68.7879       1.57895      1.386262E-06  2.718243E-06  3.051322E-06  1.840733E-04
   68.9899       1.57895      1.043750E-06  2.048349E-06  2.298945E-06  1.404932E-04
   69.1919       1.57895      7.817871E-07  1.552986E-06  1.738665E-06  1.058379E-04
   69.3939       1.57895      5.926382E-07  1.178638E-06  1.319245E-06  8.086116E-05
   69.5960       1.57895      4.577631E-07  9.012190E-07  1.010813E-06  6.142197E-05
   69.7980       1.57895      3.445051E-07  6.809244E-07  7.631132E-07  4.697161E-05
   70.0000       1.57895      2.582098E-07  5.164374E-07  5.773906E-07  3.545158E-05
   50.0000       1.73684      3.202067E+01  1.369011E+00  3.204992E+01  2.660389E+03
   50.2020       1.73684      3.149153E+01  1.496878E+00  3.152708E+01  2.632115E+03
   50.4040       1.73684      3.098482E+01  1.587241E+00  3.102545E+01  2.601684E+03
   50.6061       1.73684      3.049688E+01  1.654363E+00  3.054172E+01  2.569662E+03
   50.8081       1.73684      3.002396E+01  1.698601E+00  3.007197E+01  2.536536E+03
   51.0101       1.73684      2.956379E+01  1.723457E+00  2.961398E+01  2.502731E+03
   51.2121       1.73684      2.911522E+01  1.732645E+00  2.916673E+01  2.468593E+03
   51.4141       1.73684      2.867776E+01  1.729461E+00  2.872986E+01  2.434398E+03
   51.6162       1.73684      2.825122E+01  1.716719E+00  2.830333E+01  2.400363E+03
   51.8182       1.73684      2.783561E+01  1.696796E+00  2.788728E+01  2.366652E+03
   52.0202       1.73684      2.743097E+01  1.671745E+00  2.748187E+01  2.333387E+03
   52.2222       1.73684      2.703735E+01  1.643163E+00  2.708723E+01  2.300652E+03
   52.4242       1.73684      2.665459E+01  1.612767E+00  2.670334E+01  2.268501E+03
   52.6263       1.73684      2.628263E+01  1.581838E+00  2.633019E+01  2.236956E+03
   52.8283       1.73684      2.592124E+01  1.551651E+00  2.596764E+01  2.206017E+03
   53.0303       1.73684      2.557009E+01  1.523168E+00  2.561542E+01  2.175659E+03
   53.2323       1.73684      2.522884E+01  1.499286E+00  2.527335E+01  2.145825E+03
   53.4343       1.73684      2.489665E+01  1.479911E+00  2.494060E+01  2.116426E+03
   53.6364       1.73684      2.457278E+01  1.466691E+00  2.461651E+01  2.087356E+03
   53.8384       1.73684      2.425630E+01  1.461934E+00  2.430031E+01  2.058461E+03
   54.0404       1.73684      2.394665E+01  1.468075E+00  2.399161E+01  2.029571E+03
   54.2424       1.73684      2.364192E+01  1.487094E+00  2.368864E+01  2.000446E+03
   54.4444       1.73684      2.334063E+01  1.523237E+00  2.339028E+01  1.970766E+03
   54.6465       1.73684      2.304184E+01  1.581229E+00  2.309604E+01  1.940197E+03
   54.8485       1.73684      2.274200E+01  1.665077E+00  2.280287E+01  1.908251E+03
   55.0505       1.73684      2.243852E+01  1.784008E+00  2.250933E+01  1.874286E+03
   55.2525       1.73684      2.212896E+01  1.948208E+00  2.221455E+01  1.837612E+03
   55.4545       1.73684      2.180534E+01  2.167507E+00  2.191281E+01  1.797203E+03
   55.6566       1.73684      2.146095E+01  2.465056E+00  2.160205E+01  1.751667E+03
   55.8586       1.73684      2.108342E+01  2.865826E+00  2.127731E+01  1.699443E+03
   56.0606       1.73684      2.064490E+01  3.397640E+00  2.092262E+01  1.638140E+03
   56.2626       1.73684      2.010457E+01  4.127407E+00  2.052387E+01  1.564355E+03
